system_id,city,country,region,metric,period_start,granularity,value,unit,measure_def,daily_equiv,is_estimate,source_id
sacramento,Sacramento,United States,North America,ridership,2011-11-01,monthly,1116472,passengers,"unlinked_trips (rail, NTD)",37215.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2011-12-01,monthly,979413,passengers,"unlinked_trips (rail, NTD)",31594.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-01-01,monthly,1121693,passengers,"unlinked_trips (rail, NTD)",36183.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-02-01,monthly,1148222,passengers,"unlinked_trips (rail, NTD)",39593.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-03-01,monthly,1160154,passengers,"unlinked_trips (rail, NTD)",37424.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-04-01,monthly,1191460,passengers,"unlinked_trips (rail, NTD)",39715.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-05-01,monthly,1168420,passengers,"unlinked_trips (rail, NTD)",37691.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-06-01,monthly,1071482,passengers,"unlinked_trips (rail, NTD)",35716.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-07-01,monthly,1086647,passengers,"unlinked_trips (rail, NTD)",35053.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-08-01,monthly,1082700,passengers,"unlinked_trips (rail, NTD)",34925.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-09-01,monthly,1125411,passengers,"unlinked_trips (rail, NTD)",37513.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-10-01,monthly,1275633,passengers,"unlinked_trips (rail, NTD)",41149.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-11-01,monthly,1097537,passengers,"unlinked_trips (rail, NTD)",36584.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2012-12-01,monthly,1057146,passengers,"unlinked_trips (rail, NTD)",34101.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-01-01,monthly,1261284,passengers,"unlinked_trips (rail, NTD)",40686.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-02-01,monthly,1109460,passengers,"unlinked_trips (rail, NTD)",39623.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-03-01,monthly,1183592,passengers,"unlinked_trips (rail, NTD)",38180.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-04-01,monthly,1236370,passengers,"unlinked_trips (rail, NTD)",41212.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-05-01,monthly,1251460,passengers,"unlinked_trips (rail, NTD)",40369.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-06-01,monthly,996500,passengers,"unlinked_trips (rail, NTD)",33216.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-07-01,monthly,877754,passengers,"unlinked_trips (rail, NTD)",28314.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-08-01,monthly,1189782,passengers,"unlinked_trips (rail, NTD)",38380.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-09-01,monthly,1211577,passengers,"unlinked_trips (rail, NTD)",40385.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-10-01,monthly,1163907,passengers,"unlinked_trips (rail, NTD)",37545.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-11-01,monthly,888573,passengers,"unlinked_trips (rail, NTD)",29619.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2013-12-01,monthly,994358,passengers,"unlinked_trips (rail, NTD)",32076.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-01-01,monthly,1113407,passengers,"unlinked_trips (rail, NTD)",35916.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-02-01,monthly,967709,passengers,"unlinked_trips (rail, NTD)",34561.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-03-01,monthly,1240556,passengers,"unlinked_trips (rail, NTD)",40017.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-04-01,monthly,1162961,passengers,"unlinked_trips (rail, NTD)",38765.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-05-01,monthly,1030985,passengers,"unlinked_trips (rail, NTD)",33257.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-06-01,monthly,938441,passengers,"unlinked_trips (rail, NTD)",31281.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-07-01,monthly,925218,passengers,"unlinked_trips (rail, NTD)",29845.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-08-01,monthly,1092451,passengers,"unlinked_trips (rail, NTD)",35240.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-09-01,monthly,1103750,passengers,"unlinked_trips (rail, NTD)",36791.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-10-01,monthly,1115620,passengers,"unlinked_trips (rail, NTD)",35987.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-11-01,monthly,1082806,passengers,"unlinked_trips (rail, NTD)",36093.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2014-12-01,monthly,927684,passengers,"unlinked_trips (rail, NTD)",29925.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-01-01,monthly,1004258,passengers,"unlinked_trips (rail, NTD)",32395.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-02-01,monthly,989369,passengers,"unlinked_trips (rail, NTD)",35334.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-03-01,monthly,956578,passengers,"unlinked_trips (rail, NTD)",30857.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-04-01,monthly,1084751,passengers,"unlinked_trips (rail, NTD)",36158.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-05-01,monthly,884118,passengers,"unlinked_trips (rail, NTD)",28519.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-06-01,monthly,899239,passengers,"unlinked_trips (rail, NTD)",29974.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-07-01,monthly,936286,passengers,"unlinked_trips (rail, NTD)",30202.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-08-01,monthly,1032429,passengers,"unlinked_trips (rail, NTD)",33304.2,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-09-01,monthly,1161628,passengers,"unlinked_trips (rail, NTD)",38720.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-10-01,monthly,1072240,passengers,"unlinked_trips (rail, NTD)",34588.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-11-01,monthly,947750,passengers,"unlinked_trips (rail, NTD)",31591.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2015-12-01,monthly,984426,passengers,"unlinked_trips (rail, NTD)",31755.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-01-01,monthly,988846,passengers,"unlinked_trips (rail, NTD)",31898.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-02-01,monthly,1183303,passengers,"unlinked_trips (rail, NTD)",40803.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-03-01,monthly,931360,passengers,"unlinked_trips (rail, NTD)",30043.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-04-01,monthly,1058432,passengers,"unlinked_trips (rail, NTD)",35281.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-05-01,monthly,879816,passengers,"unlinked_trips (rail, NTD)",28381.2,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-06-01,monthly,1039646,passengers,"unlinked_trips (rail, NTD)",34654.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-07-01,monthly,985250,passengers,"unlinked_trips (rail, NTD)",31782.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-08-01,monthly,945718,passengers,"unlinked_trips (rail, NTD)",30507.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-09-01,monthly,850040,passengers,"unlinked_trips (rail, NTD)",28334.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-10-01,monthly,1049700,passengers,"unlinked_trips (rail, NTD)",33861.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-11-01,monthly,986820,passengers,"unlinked_trips (rail, NTD)",32894.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2016-12-01,monthly,906245,passengers,"unlinked_trips (rail, NTD)",29233.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-01-01,monthly,943125,passengers,"unlinked_trips (rail, NTD)",30423.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-02-01,monthly,987925,passengers,"unlinked_trips (rail, NTD)",35283.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-03-01,monthly,927072,passengers,"unlinked_trips (rail, NTD)",29905.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-04-01,monthly,968337,passengers,"unlinked_trips (rail, NTD)",32277.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-05-01,monthly,1003965,passengers,"unlinked_trips (rail, NTD)",32386.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-06-01,monthly,888261,passengers,"unlinked_trips (rail, NTD)",29608.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-07-01,monthly,830977,passengers,"unlinked_trips (rail, NTD)",26805.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-08-01,monthly,1071262,passengers,"unlinked_trips (rail, NTD)",34556.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-09-01,monthly,896135,passengers,"unlinked_trips (rail, NTD)",29871.2,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-10-01,monthly,768440,passengers,"unlinked_trips (rail, NTD)",24788.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-11-01,monthly,939884,passengers,"unlinked_trips (rail, NTD)",31329.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2017-12-01,monthly,925285,passengers,"unlinked_trips (rail, NTD)",29847.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-01-01,monthly,757550,passengers,"unlinked_trips (rail, NTD)",24437.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-02-01,monthly,811735,passengers,"unlinked_trips (rail, NTD)",28990.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-03-01,monthly,858982,passengers,"unlinked_trips (rail, NTD)",27709.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-04-01,monthly,833019,passengers,"unlinked_trips (rail, NTD)",27767.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-05-01,monthly,867477,passengers,"unlinked_trips (rail, NTD)",27983.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-06-01,monthly,811942,passengers,"unlinked_trips (rail, NTD)",27064.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-07-01,monthly,716578,passengers,"unlinked_trips (rail, NTD)",23115.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-08-01,monthly,900961,passengers,"unlinked_trips (rail, NTD)",29063.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-09-01,monthly,857849,passengers,"unlinked_trips (rail, NTD)",28595.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-10-01,monthly,880544,passengers,"unlinked_trips (rail, NTD)",28404.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-11-01,monthly,743851,passengers,"unlinked_trips (rail, NTD)",24795.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2018-12-01,monthly,761022,passengers,"unlinked_trips (rail, NTD)",24549.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-01-01,monthly,841380,passengers,"unlinked_trips (rail, NTD)",27141.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-02-01,monthly,832025,passengers,"unlinked_trips (rail, NTD)",29715.2,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-03-01,monthly,974619,passengers,"unlinked_trips (rail, NTD)",31439.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-04-01,monthly,772037,passengers,"unlinked_trips (rail, NTD)",25734.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-05-01,monthly,1056355,passengers,"unlinked_trips (rail, NTD)",34076.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-06-01,monthly,643629,passengers,"unlinked_trips (rail, NTD)",21454.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-07-01,monthly,911359,passengers,"unlinked_trips (rail, NTD)",29398.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-08-01,monthly,919524,passengers,"unlinked_trips (rail, NTD)",29662.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-09-01,monthly,924186,passengers,"unlinked_trips (rail, NTD)",30806.2,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-10-01,monthly,1059021,passengers,"unlinked_trips (rail, NTD)",34162.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-11-01,monthly,896925,passengers,"unlinked_trips (rail, NTD)",29897.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2019-12-01,monthly,878989,passengers,"unlinked_trips (rail, NTD)",28354.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-01-01,monthly,903994,passengers,"unlinked_trips (rail, NTD)",29161.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-02-01,monthly,897874,passengers,"unlinked_trips (rail, NTD)",30961.2,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-03-01,monthly,645623,passengers,"unlinked_trips (rail, NTD)",20826.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-04-01,monthly,294099,passengers,"unlinked_trips (rail, NTD)",9803.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-05-01,monthly,309785,passengers,"unlinked_trips (rail, NTD)",9993.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-06-01,monthly,347427,passengers,"unlinked_trips (rail, NTD)",11580.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-07-01,monthly,357577,passengers,"unlinked_trips (rail, NTD)",11534.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-08-01,monthly,338192,passengers,"unlinked_trips (rail, NTD)",10909.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-09-01,monthly,335415,passengers,"unlinked_trips (rail, NTD)",11180.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-10-01,monthly,349517,passengers,"unlinked_trips (rail, NTD)",11274.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-11-01,monthly,288552,passengers,"unlinked_trips (rail, NTD)",9618.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2020-12-01,monthly,288538,passengers,"unlinked_trips (rail, NTD)",9307.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-01-01,monthly,279101,passengers,"unlinked_trips (rail, NTD)",9003.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-02-01,monthly,276359,passengers,"unlinked_trips (rail, NTD)",9870.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-03-01,monthly,325547,passengers,"unlinked_trips (rail, NTD)",10501.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-04-01,monthly,341028,passengers,"unlinked_trips (rail, NTD)",11367.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-05-01,monthly,326727,passengers,"unlinked_trips (rail, NTD)",10539.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-06-01,monthly,334884,passengers,"unlinked_trips (rail, NTD)",11162.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-07-01,monthly,342288,passengers,"unlinked_trips (rail, NTD)",11041.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-08-01,monthly,349952,passengers,"unlinked_trips (rail, NTD)",11288.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-09-01,monthly,373063,passengers,"unlinked_trips (rail, NTD)",12435.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-10-01,monthly,377607,passengers,"unlinked_trips (rail, NTD)",12180.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-11-01,monthly,365293,passengers,"unlinked_trips (rail, NTD)",12176.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2021-12-01,monthly,364787,passengers,"unlinked_trips (rail, NTD)",11767.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-01-01,monthly,366827,passengers,"unlinked_trips (rail, NTD)",11833.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-02-01,monthly,374806,passengers,"unlinked_trips (rail, NTD)",13385.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-03-01,monthly,418161,passengers,"unlinked_trips (rail, NTD)",13489.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-04-01,monthly,394824,passengers,"unlinked_trips (rail, NTD)",13160.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-05-01,monthly,451394,passengers,"unlinked_trips (rail, NTD)",14561.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-06-01,monthly,452770,passengers,"unlinked_trips (rail, NTD)",15092.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-07-01,monthly,435176,passengers,"unlinked_trips (rail, NTD)",14037.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-08-01,monthly,484564,passengers,"unlinked_trips (rail, NTD)",15631.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-09-01,monthly,519487,passengers,"unlinked_trips (rail, NTD)",17316.2,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-10-01,monthly,573278,passengers,"unlinked_trips (rail, NTD)",18492.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-11-01,monthly,488366,passengers,"unlinked_trips (rail, NTD)",16278.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2022-12-01,monthly,464656,passengers,"unlinked_trips (rail, NTD)",14988.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-01-01,monthly,496265,passengers,"unlinked_trips (rail, NTD)",16008.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-02-01,monthly,472251,passengers,"unlinked_trips (rail, NTD)",16866.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-03-01,monthly,539858,passengers,"unlinked_trips (rail, NTD)",17414.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-04-01,monthly,547030,passengers,"unlinked_trips (rail, NTD)",18234.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-05-01,monthly,580294,passengers,"unlinked_trips (rail, NTD)",18719.2,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-06-01,monthly,539695,passengers,"unlinked_trips (rail, NTD)",17989.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-07-01,monthly,516884,passengers,"unlinked_trips (rail, NTD)",16673.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-08-01,monthly,555700,passengers,"unlinked_trips (rail, NTD)",17925.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-09-01,monthly,592587,passengers,"unlinked_trips (rail, NTD)",19752.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-10-01,monthly,630155,passengers,"unlinked_trips (rail, NTD)",20327.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-11-01,monthly,553861,passengers,"unlinked_trips (rail, NTD)",18462.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2023-12-01,monthly,543731,passengers,"unlinked_trips (rail, NTD)",17539.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-01-01,monthly,550184,passengers,"unlinked_trips (rail, NTD)",17747.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-02-01,monthly,551037,passengers,"unlinked_trips (rail, NTD)",19001.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-03-01,monthly,577456,passengers,"unlinked_trips (rail, NTD)",18627.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-04-01,monthly,586984,passengers,"unlinked_trips (rail, NTD)",19566.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-05-01,monthly,594793,passengers,"unlinked_trips (rail, NTD)",19186.9,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-06-01,monthly,529998,passengers,"unlinked_trips (rail, NTD)",17666.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-07-01,monthly,552378,passengers,"unlinked_trips (rail, NTD)",17818.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-08-01,monthly,593628,passengers,"unlinked_trips (rail, NTD)",19149.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-09-01,monthly,608597,passengers,"unlinked_trips (rail, NTD)",20286.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-10-01,monthly,672762,passengers,"unlinked_trips (rail, NTD)",21702.0,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-11-01,monthly,570702,passengers,"unlinked_trips (rail, NTD)",19023.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2024-12-01,monthly,561598,passengers,"unlinked_trips (rail, NTD)",18116.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-01-01,monthly,626171,passengers,"unlinked_trips (rail, NTD)",20199.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-02-01,monthly,618623,passengers,"unlinked_trips (rail, NTD)",22093.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-03-01,monthly,649835,passengers,"unlinked_trips (rail, NTD)",20962.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-04-01,monthly,583941,passengers,"unlinked_trips (rail, NTD)",19464.7,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-05-01,monthly,688805,passengers,"unlinked_trips (rail, NTD)",22219.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-06-01,monthly,613643,passengers,"unlinked_trips (rail, NTD)",20454.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-07-01,monthly,556948,passengers,"unlinked_trips (rail, NTD)",17966.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-08-01,monthly,621061,passengers,"unlinked_trips (rail, NTD)",20034.2,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-09-01,monthly,644373,passengers,"unlinked_trips (rail, NTD)",21479.1,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-10-01,monthly,674740,passengers,"unlinked_trips (rail, NTD)",21765.8,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-11-01,monthly,570585,passengers,"unlinked_trips (rail, NTD)",19019.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2025-12-01,monthly,581236,passengers,"unlinked_trips (rail, NTD)",18749.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2026-01-01,monthly,614797,passengers,"unlinked_trips (rail, NTD)",19832.2,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2026-02-01,monthly,545848,passengers,"unlinked_trips (rail, NTD)",19494.6,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2026-03-01,monthly,648845,passengers,"unlinked_trips (rail, NTD)",20930.5,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2026-04-01,monthly,605171,passengers,"unlinked_trips (rail, NTD)",20172.4,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2026-05-01,monthly,610834,passengers,"unlinked_trips (rail, NTD)",19704.3,true,sacramento-ntd
sacramento,Sacramento,United States,North America,ridership,2026-06-01,monthly,594994,passengers,"unlinked_trips (rail, NTD)",19833.1,true,sacramento-ntd
miami,Miami,United States,North America,ridership,2002-01-01,monthly,1551952,passengers,"unlinked_trips (rail, NTD)",50063.0,true,miami-ntd
miami,Miami,United States,North America,ridership,2002-02-01,monthly,1494895,passengers,"unlinked_trips (rail, NTD)",53389.1,true,miami-ntd
miami,Miami,United States,North America,ridership,2002-03-01,monthly,1613905,passengers,"unlinked_trips (rail, NTD)",52061.5,true,miami-ntd
miami,Miami,United States,North America,ridership,2002-04-01,monthly,1583007,passengers,"unlinked_trips (rail, NTD)",52766.9,true,miami-ntd
miami,Miami,United States,North America,ridership,2002-05-01,monthly,1587454,passengers,"unlinked_trips (rail, NTD)",51208.2,true,miami-ntd
miami,Miami,United States,North America,ridership,2002-06-01,monthly,1453326,passengers,"unlinked_trips (rail, NTD)",48444.2,true,miami-ntd
miami,Miami,United States,North America,ridership,2002-07-01,monthly,1603810,passengers,"unlinked_trips (rail, NTD)",51735.8,true,miami-ntd
miami,Miami,United States,North America,ridership,2002-08-01,monthly,1591425,passengers,"unlinked_trips (rail, NTD)",51336.3,true,miami-ntd
miami,Miami,United States,North America,ridership,2002-09-01,monthly,1527310,passengers,"unlinked_trips (rail, NTD)",50910.3,true,miami-ntd
miami,Miami,United States,North America,ridership,2002-10-01,monthly,1777054,passengers,"unlinked_trips (rail, NTD)",57324.3,true,miami-ntd
miami,Miami,United States,North America,ridership,2002-11-01,monthly,1714024,passengers,"unlinked_trips (rail, NTD)",57134.1,true,miami-ntd
miami,Miami,United States,North America,ridership,2002-12-01,monthly,1651569,passengers,"unlinked_trips (rail, NTD)",53276.4,true,miami-ntd
miami,Miami,United States,North America,ridership,2003-01-01,monthly,1665143,passengers,"unlinked_trips (rail, NTD)",53714.3,true,miami-ntd
miami,Miami,United States,North America,ridership,2003-02-01,monthly,1671374,passengers,"unlinked_trips (rail, NTD)",59691.9,true,miami-ntd
miami,Miami,United States,North America,ridership,2003-03-01,monthly,1699954,passengers,"unlinked_trips (rail, NTD)",54837.2,true,miami-ntd
miami,Miami,United States,North America,ridership,2003-04-01,monthly,1747261,passengers,"unlinked_trips (rail, NTD)",58242.0,true,miami-ntd
miami,Miami,United States,North America,ridership,2003-05-01,monthly,1706395,passengers,"unlinked_trips (rail, NTD)",55045.0,true,miami-ntd
miami,Miami,United States,North America,ridership,2003-06-01,monthly,1721018,passengers,"unlinked_trips (rail, NTD)",57367.3,true,miami-ntd
